"JOB","FILE","stageName","Stagetype"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE","Input"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE"," ","DS_FIC_COPSS_RELEVE","Output"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE"," ","SF_REJETS_NB_RAP_ROUTAGE_RELEVE","Input"
"Jx_FEUILLET_04_APP_ROUTAGE_EDIT_RELEVE"," ","SF_REJETS_BL_RAP_RELEVE_ROUTAGE_EDIT","Input"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT"," ","DS_FIC_COPSS_RELEVE","Output"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE","Output"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT"," ","DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF","Input"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT"," ","SF_REJETS_NB_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF","Input"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE"," ","DS_FIC_COPSS_DECOMPTE","Output"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE"," ","SF_REJETS_BL_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE","Input"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE"," ","SF_REJETS_NB_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE","Input"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF","Output"
"Jx_FEUILLET_06_APP_ROUTAGE_EDIT_DECOMPTE"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE","Input"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT"," ","DS_FIC_COPSS_DECOMPTE","Output"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT"," ","SF_REJETS_NB_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF","Input"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE","Output"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT"," ","DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF","Input"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT"," ","SF_REJETS_FONC_NB_RAP_AUTOFACT_ROUTAGE_EDIT","Input"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT"," ","DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT","Output"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT"," ","DS_FIC_COPSS_AUTOFACT","Output"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT"," ","DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF","Input"
"Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","DS_07_RAP_WEBDR_ELIZA_PIVOT_OK","Input"
"Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds","DS_06_EXTR_PIVOT_SEANCES_OEUVRES","Output"
"Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK","DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","DS_03_RAP_WEBDR_ELIZA_PIVOT_OK","Output"
"TEST_HEADER"," ","Sequential_File_1","Input"
"LABISExtrOCTAV01OCTAVTR_MOTIFNONGEST"," ","OCTAVR_MOTIFNONGEST","Input"
"Jx_LABISIntegDWHSELOL02Trans01CPTECLI"," ","Ds_LABISIntegDWHSELOL02Trans01CPTECLI","Input"
"Jx_LABISIntegDWHSELOL02Trans01CPTECLI"," ","Ds_LABISIntegDWHSELOL01ExtrCPTECLI","Output"
"Jx_LABISIntegDWHSELOL02Trans02CONTRAT"," ","Ds_LABISIntegDWHSELOL02Trans02CONTRAT","Input"
"Jx_LABISIntegDWHSELOL02Trans02CONTRAT"," ","Ds_LABISIntegDWHSELOL01ExtrCONTRAT","Output"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC"," ","DS_Rejet_CRTEXEC","Input"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans03CTREXEC","Input"
"Jx_LABISIntegDWHSELOL02Trans03CTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrCTREXEC","Output"
"Jx_LABISIntegDWHSELOL02Trans04LIGCTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans04LIGCTREXEC","Input"
"Jx_LABISIntegDWHSELOL02Trans04LIGCTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrLIGCTREXEC","Output"
"Jx_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC","Input"
"Jx_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrSSLIGCTREXEC","Output"
"Jx_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES"," ","Ds_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES","Input"
"Jx_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES","Output"
"Jx_LABISIntegDWHSELOL02Trans08MANDAT"," ","Ds_LABISIntegDWHSELOL02Trans08MANDAT","Input"
"Jx_LABISIntegDWHSELOL02Trans08MANDAT"," ","Ds_LABISIntegDWHSELOL01ExtrMANDAT","Output"
"Jx_LABISIntegDWHSELOL02Trans09OFFRES"," ","Ds_LABISIntegDWHSELOL02Trans09OFFRES","Input"
"Jx_LABISIntegDWHSELOL02Trans09OFFRES"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRES","Output"
"Jx_LABISIntegDWHSELOL02Trans10MANDATREP"," ","Ds_LABISIntegDWHSELOL02Trans10MANDATREP","Input"
"Jx_LABISIntegDWHSELOL02Trans10MANDATREP"," ","Ds_LABISIntegDWHSELOL01ExtrMANDATREP","Output"
"Jx_LABISIntegDWHSELOL02Trans11OFFREREF"," ","Ds_LABISIntegDWHSELOL02Trans11OFFRESREF","Input"
"Jx_LABISIntegDWHSELOL02Trans11OFFREREF"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRESREF","Output"
"Jx_LABISIntegDWHSELOL02Trans12DECLARATION"," ","Ds_LABISIntegDWHSELOL02Trans12DECLARATION","Input"
"Jx_LABISIntegDWHSELOL02Trans12DECLARATION"," ","Ds_LABISIntegDWHSELOL01ExtrDECLARATION","Output"
"Jx_LABISIntegDWHSELOL02Trans13FACTURE"," ","Ds_LABISIntegDWHSELOL02Trans13FACTURE","Input"
"Jx_LABISIntegDWHSELOL02Trans13FACTURE"," ","Ds_LABISIntegDWHSELOL01ExtrFACTURE","Output"
"Jx_LABISIntegDWHSELOL02Trans14LIGFACT"," ","Ds_LABISIntegDWHSELOL02Trans14LIGFACT","Input"
"Jx_LABISIntegDWHSELOL02Trans14LIGFACT"," ","Ds_LABISIntegDWHSELOL01ExtrLIGFACT","Output"
"Jx_LABISIntegDWHSELOL02Trans15JCTRCPTCLI"," ","Ds_LABISIntegDWHSELOL02Trans15JCTRCPTCLI","Input"
"Jx_LABISIntegDWHSELOL02Trans15JCTRCPTCLI"," ","Ds_LABISIntegDWHSELOL01ExtrJCTRCPTCLI","Output"
"Jx_LABISIntegDWHSELOL02Trans16LETTRAGE"," ","Ds_LABISIntegDWHSELOL02Trans16LETTRAGE","Input"
"Jx_LABISIntegDWHSELOL02Trans16LETTRAGE"," ","Ds_LABISIntegDWHSELOL01ExtrLETTRAGE","Output"
"Jx_LABISIntegDWHSELOL02Trans17PAIEMENT"," ","Ds_LABISIntegDWHSELOL02Trans17PAIEMENT","Input"
"Jx_LABISIntegDWHSELOL02Trans17PAIEMENT"," ","Ds_LABISIntegDWHSELOL01ExtrPAIEMENT","Output"
"Jx_LABISIntegDWHSELOL02Trans18TARIF"," ","Ds_LABISIntegDWHSELOL02Trans18TARIF","Input"
"Jx_LABISIntegDWHSELOL02Trans18TARIF"," ","Ds_LABISIntegDWHSELOL01ExtrTARIF","Output"
"Jx_LABISIntegDWHSELOL02Trans19CONSOPROV"," ","Ds_LABISIntegDWHSELOL02Trans19CONSOPROV","Input"
"Jx_LABISIntegDWHSELOL02Trans19CONSOPROV"," ","Ds_LABISIntegDWHSELOL01ExtrCONSOPROV","Output"
"Jx_LABISIntegDWHSELOL02Trans20LIENCTRPAPIER"," ","Ds_LABISIntegDWHSELOL02Trans20LIENCTRPAPIER","Input"
"Jx_LABISIntegDWHSELOL02Trans20LIENCTRPAPIER"," ","Ds_LABISIntegDWHSELOL01ExtrLIENCTRPAPIER","Output"
"Jx_LABISIntegDWHSELOL03Chrg01TYPECONTRAT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT","Output"
"Jx_LABISIntegDWHSELOL03Chrg02OFFRESREF"," ","Ds_LABISIntegDWHSELOL02Trans11OFFRESREF","Output"
"Jx_LABISIntegDWHSELOL03Chrg03PERIODES"," ","Ds_LABISIntegDWHSELOL01ExtrPERIODES","Output"
"Jx_LABISIntegDWHSELOL03Chrg05CPTECLI"," ","Ds_LABISIntegDWHSELOL02trans01CPTECLI","Output"
"Jx_LABISIntegDWHSELOL03Chrg06DECLARATION"," ","Ds_LABISIntegDWHSELOL01Extr06DECLARATION","Output"
"Jx_LABISIntegDWHSELOL03Chrg07TIERS"," ","Ds_LABISIntegDWHSELOL01Extr07TIERS","Output"
"Jx_LABISIntegDWHSELOL03Chrg08CONTRAT"," ","Ds_LABISIntegDWHSELOL02Trans02CONTRAT","Output"
"Jx_LABISIntegDWHSELOL03Chrg09CTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans03CTREXEC","Output"
"Jx_LABISIntegDWHSELOL03Chrg10LIGCTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans04LIGCTREXEC","Output"
"Jx_LABISIntegDWHSELOL03Chrg11SSLIGCTREXEC"," ","Ds_LABISIntegDWHSELOL02Trans05SSLIGCTREXEC","Output"
"Jx_LABISIntegDWHSELOL03Chrg12OFFRESNOUVELLES"," ","Ds_LABISIntegDWHSELOL02Trans06OFFRESNOUVELLES","Output"
"Jx_LABISIntegDWHSELOL03Chrg13CTRPAPIER"," ","Ds_LABISIntegDWHSELOL01ExtrCTRPAPIER","Output"
"Jx_LABISIntegDWHSELOL03Chrg14MANDAT"," ","Ds_LABISIntegDWHSELOL02Trans08MANDAT","Output"
"Jx_LABISIntegDWHSELOL03Chrg15OFFRES"," ","Ds_LABISIntegDWHSELOL02Trans09OFFRES","Output"
"Jx_LABISIntegDWHSELOL03Chrg16MANDATREP"," ","Ds_LABISIntegDWHSELOL02Trans10MANDATREP","Output"
"Jx_LABISIntegDWHSELOL03Chrg17CATEGCTR"," ","Ds_LABISIntegDWHSELOL01ExtrCATEGCTR","Output"
"Jx_LABISIntegDWHSELOL03Chrg18TERRITOIRE"," ","Ds_LABISIntegDWHSELOL01ExtrTERRITOIRE","Output"
"Jx_LABISIntegDWHSELOL03Chrg19MODELECOM"," ","Ds_LABISIntegDWHSELOL01ExtrMODELECOM","Output"
"Jx_LABISIntegDWHSELOL03Chrg20NIVSTAT"," ","Ds_LABISIntegDWHSELOL01ExtrNIVSTAT","Output"
"Jx_LABISIntegDWHSELOL03Chrg21TYPUTIL"," ","Ds_LABISIntegDWHSELOL01ExtrTYPUTIL","Output"
"Jx_LABISIntegDWHSELOL03Chrg22FACTURE"," ","Ds_LABISIntegDWHSELOL02Trans13FACTURE","Output"
"Jx_LABISIntegDWHSELOL03Chrg23TYPMVT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPMVT","Output"
"Jx_LABISIntegDWHSELOL03Chrg24LIGFACT"," ","Ds_LABISIntegDWHSELOL02Trans14LIGFACT","Output"
"Jx_LABISIntegDWHSELOL03Chrg25JCTRCPTCLI"," ","Ds_LABISIntegDWHSELOL02Trans15JCTRCPTCLI","Output"
"Jx_LABISIntegDWHSELOL03Chrg26TYPEPAIEMT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPEPAIEMT","Output"
"Jx_LABISIntegDWHSELOL03Chrg27PAIEMENT"," ","Ds_LABISIntegDWHSELOL02Trans17PAIEMENT","Output"
"Jx_LABISIntegDWHSELOL03Chrg28TARIF"," ","Ds_LABISIntegDWHSELOL02Trans18TARIF","Output"
"Jx_LABISIntegDWHSELOL03Chrg29LETTRAGE"," ","Ds_LABISIntegDWHSELOL02Trans16LETTRAGE","Output"
"Jx_LABISIntegDWHSELOL03Chrg30CONSOPROV"," ","Ds_LABISIntegDWHSELOL02Trans19CONSOPROV","Output"
"Jx_LABISIntegDWHSELOL03Chrg31LIENCTRPAP"," ","Ds_LABISIntegDWHSELOL02Trans20LIENCTRPAPIER","Output"
"Jx_LABISValidODSfCOPS01Extr06VPAIEMENT"," ","Ds_LABISValidODSfCOPS01Extr06VPAIEMENT","Input"
"Jx_LABISValidODSfSELOL01Extr34CONSOPROV"," ","Ds_LABISValidODSfSELOL01Extr34CONSOPROV","Input"
"Jx_LABISValidODSfSELDR02Trans00CONTENTIEUX"," ","Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP","Output"
"Jx_LABISValidODSfSELDR02Trans00CONTENTIEUX"," ","Ds_LABISValidODSfSELDR02Trans00CONTENTIEUX","Input"
"Jx_LABISIntegDWHSELOL01Extr09CTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrCTREXEC","Input"
"Jx_LABISValidODSfCOPS01Extr01VFACTURE"," ","Ds_LABISValidODSfCOPS01Extr01VFACTURE","Input"
"Jx_LABISIntegDWHSELOL01Extr23LIGFACT"," ","Ds_LABISIntegDWHSELOL01ExtrLIGFACT","Input"
"LABISProductionDMVertica01ExtrListeRion"," ","sf_Fichier_Liste_Extractions","Input"
"LABISProductionDMVertica02ExtrConnexionVertica"," ","sf_Fichier_Liste_Extractions","Input"
"Jx_LABISValidODSfCOPS01Extr09TYPEMOUVEMENT"," ","Ds_LABISValidODSfCOPS01Extr09TYPEMOUVEMENT","Input"
"Jx_LABISValidODSfOCTAV01ExtrETATDECL"," ","VALID_OCTAVTR_ETATDECL","Input"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Ds_LABISValidODSfSELOL02Trans27LETTRAGES","Input"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Copy_of_Ds_LABISValidODSfSELOL01Extr27LETTRAGES","Output"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Copy_2_of_Ds_LABISValidODSfSELOL01Extr27LETTRAGES","Output"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Ds_LABISValidODSfSELOL01Extr27LETTRAGES","Output"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Ds_LABISValidODSfSELOL01Extr28AJUSTEMENTS","Output"
"Jx_LABISValidODSfSELOL02Trans27LETTRAGES"," ","Ds_LABISValidODSfSELOL01Extr26PAYSCHEDULES","Output"
"Jx_LABISValidODSfPORTL01Extr02DDEINT"," ","Ds_LABISValidODSfPORTL01Extr02DDEINT","Input"
"Jx_LABISValidODSfSELDR01Extr42_AR_CASH_RECEIPTS_ALL"," ","Ds_LABISValidODSfSELDR01Extr42_AR_CASH_RECEIPTS_ALL","Input"
"LABISChrgOCTAV01OCTAVTR_STATUTOEUV"," ","OCTAVTR_STATUTOEUV","Output"
"LABISChrgOCTAV01OCTAVTJ_ROLADDECLT"," ","OCTAVTJ_ROLADDECLT","Output"
"Jx_LABISValidODSfSMA01Extr22SMAT_CLIENT"," ","DS_SMA_CLIENT","Input"
"LABISValidODSfPENEFNS10"," ","LABISValidODSfPENEFNS10","Input"
"LABISStatsOracle01MailSuivi"," ","sf_Fichier_Liste_Extractions","Input"
"Jx_LABISValidODSfOSCAR02Trans09PERS"," ","Ds_LABISValidODSfOSCAR01Extr09PERSREF","Output"
"Jx_LABISValidODSfOSCAR02Trans09PERS"," ","Ds_LABISValidODSfOSCAR02Trans09PERS","Input"
"Jx_LABISValidODSfOSCAR02Trans09PERS"," ","Ds_LABISValidODSfOSCAR01Extr20PERS","Output"
"Jx_LABISValidODSfOSCAR02Trans09PERS"," ","Ds_LABISValidODSfOSCAR01Extr18TITRES","Output"
"LABISChrgOCTAV01OCTAVTR_MOTIFNONGEST"," ","OCTAVTR_MOTIFNONGEST","Output"
"LABISExtrOCTAV01OCTAVT_MARQUE"," ","OCTAVT_MARQUE","Input"
"Jx_LABISValidODSfSMA02Trans11LIGNEFACTURE"," ","Ds_LABISValidODSfSMA02Trans11LIGNEFACTURE","Input"
"Jx_LABISValidODSfSMA02Trans11LIGNEFACTURE"," ","DS_SMA_NDC","Output"
"Jx_LABISValidODSfSMA02Trans11LIGNEFACTURE"," ","DS_SMA_CREANCE","Output"
"Jx_LABISValidODSfSMA02Trans11LIGNEFACTURE"," ","DS_SMA_CLI_DEL","Output"
"Jx_LABISValidODSfSMA02Trans11LIGNEFACTURE"," ","DS_SELDR_CORRESP_GSB_UO","Output"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","Ds_LABISValidODSfSMA02Trans13LETTRAGE","Input"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","DS_SMA_IMPUTATION","Output"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","DS_SMA_SOCIETES","Output"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","DS_COPS_SOCIETE","Output"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","DS_SMA_AFFECTATION","Output"
"Jx_LABISValidODSfSMA02Trans13LETTRAGE"," ","DS_SMA_NDC","Output"
"Jx_LABISValidODSfSMA01Extr07SMATR_CLI_SYN"," ","DS_SMA_CLI_SYN","Input"
"Jx_LABISValidODSfSELOL01Extr24ECHFACT"," ","Ds_LABISValidODSfSELOL01Extr24ECHFACT","Input"
"Jx_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds","Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B","Input"
"Jx_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT"," ","Ds_LABISValidODSfCOPS01Extr08CATEGORIE_DROIT","Input"
"Jx_LABISIntegDWHSELOL01Extr01TYPECONTRAT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT","Input"
"Jx_LABISIntegDWHSELOL01Extr02OFFRESREF"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRESREF","Input"
"Jx_LABISIntegDWHSELOL01Extr03PERIODES"," ","Ds_LABISIntegDWHSELOL01ExtrPERIODES","Input"
"Jx_LABISIntegDWHSELOL01Extr05CPTECLI"," ","Ds_LABISIntegDWHSELOL01ExtrCPTECLI","Input"
"Jx_LABISIntegDWHSELOL01Extr06DECLARATION"," ","Ds_LABISIntegDWHSELOL01ExtrDECLARATION","Input"
"Jx_LABISIntegDWHSELOL01Extr07TIERS"," ","Ds_LABISIntegDWHSELOL01ExtrTIERS","Input"
"Jx_LABISIntegDWHSELOL01Extr08CONTRAT"," ","Ds_LABISIntegDWHSELOL01ExtrCONTRAT","Input"
"Jx_LABISIntegDWHSELOL01Extr10LIGCTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrLIGCTREXEC","Input"
"Jx_LABISIntegDWHSELOL01Extr11SSLIGCTREXEC"," ","Ds_LABISIntegDWHSELOL01ExtrSSLIGCTREXEC","Input"
"Jx_LABISIntegDWHSELOL01Extr12OFFRESNOUVELLES"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRESNOUVELLES","Input"
"Jx_LABISIntegDWHSELOL01Extr13CTRPAPIER"," ","Ds_LABISIntegDWHSELOL01ExtrCTRPAPIER","Input"
"Jx_LABISIntegDWHSELOL01Extr14MANDAT"," ","Ds_LABISIntegDWHSELOL01ExtrMANDAT","Input"
"Jx_LABISIntegDWHSELOL01Extr15OFFRES"," ","Ds_LABISIntegDWHSELOL01ExtrOFFRES","Input"
"Jx_LABISIntegDWHSELOL01Extr16MANDATREP"," ","Ds_LABISIntegDWHSELOL01ExtrMANDATREP","Input"
"Jx_LABISIntegDWHSELOL01Extr17CATEGCTR"," ","Ds_LABISIntegDWHSELOL01ExtrCATEGCTR","Input"
"Jx_LABISIntegDWHSELOL01Extr18TERRITOIRE"," ","Ds_LABISIntegDWHSELOL01ExtrTERRITOIRE","Input"
"Jx_LABISIntegDWHSELOL01Extr19MODELECOM"," ","Ds_LABISIntegDWHSELOL01ExtrMODELECOM","Input"
"Jx_LABISIntegDWHSELOL01Extr20NIVSTAT"," ","Ds_LABISIntegDWHSELOL01ExtrNIVSTAT","Input"
"Jx_LABISIntegDWHSELOL01Extr21TYPUTIL"," ","Ds_LABISIntegDWHSELOL01ExtrTYPUTIL","Input"
"Jx_LABISIntegDWHSELOL01Extr22FACTURE"," ","Ds_LABISIntegDWHSELOL01ExtrFACTURE","Input"
"Jx_LABISIntegDWHSELOL01Extr24TYPMVT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPMVT","Input"
"Jx_LABISIntegDWHSELOL01Extr25JCTRCPTCLI"," ","Ds_LABISIntegDWHSELOL01ExtrJCTRCPTCLI","Input"
"Jx_LABISIntegDWHSELOL01Extr26LETTRAGE"," ","Ds_LABISIntegDWHSELOL01ExtrLETTRAGE","Input"
"Jx_LABISIntegDWHSELOL01Extr27TARIF"," ","Ds_LABISIntegDWHSELOL01ExtrTARIF","Input"
"Jx_LABISIntegDWHSELOL01Extr28TYPEPAIEMENT"," ","Ds_LABISIntegDWHSELOL01ExtrTYPEPAIEMT","Input"
"Jx_LABISIntegDWHSELOL01Extr29PAIEMENT"," ","Ds_LABISIntegDWHSELOL01ExtrPAIEMENT","Input"
"Jx_LABISIntegDWHSELOL01Extr30CONSOPROV"," ","Ds_LABISIntegDWHSELOL01ExtrCONSOPROV","Input"
"Jx_LABISIntegDWHSELOL01Extr31LIENCTRPAPIER"," ","Ds_LABISIntegDWHSELOL01ExtrLIENCTRPAPIER","Input"
"Jx_LABISValidODSfSMA01Extr01SAREFTR_UO"," ","DS_SAREF_UO","Input"
"Jx_LABISValidODSfSMA01Extr02SAREFTJ_LIBUO"," ","DS_SAREF_LIBUO","Input"
"Jx_LABISValidODSfSMA01Extr03SMATR_CATEGORIE"," ","DS_SMA_CATEGORIE","Input"
"Jx_LABISValidODSfSMA01Extr04SMATR_RESEAU"," ","DS_SMA_RESEAU","Input"
"Jx_LABISValidODSfSMA01Extr05SMATR_SOCIETES"," ","DS_SMA_SOCIETES","Input"
"Jx_LABISValidODSfSMA01Extr06SMATR_TYPE_CLI"," ","DS_SMA_TYPE_CLI","Input"
"Jx_LABISValidODSfSMA01Extr08SMATR_TYPE_CREANCE"," ","DS_SMA_TYPE_CREANCE","Input"
"Jx_LABISValidODSfSMA01Extr09SMATR_TYPE_ECRITURE"," ","DS_SMA_TYPE_ECRITURE","Input"
"Jx_LABISValidODSfSMA01Extr10SMATR_TYPVOIE"," ","DS_SMA_TYPVOIE","Input"
"Jx_LABISValidODSfSMA01Extr11SMATJ_CLI_CAT"," ","DS_SMA_CLI_CAT","Input"
"Jx_LABISValidODSfSMA01Extr12SMATJ_CLI_DEL"," ","DS_SMA_CLI_DEL","Input"
"Jx_LABISValidODSfSMA01Extr13SMATJ_SOC_GES_CLI"," ","DS_SMA_SOC_GES_CLI","Input"
"Jx_LABISValidODSfSMA01Extr14SMATJ_TYP_CLIENT"," ","DS_SMA_TYP_CLIENT","Input"
"Jx_LABISValidODSfSMA01Extr15SMATJ_RES_CLI"," ","DS_SMA_RES_CLI","Input"
"Jx_LABISValidODSfSMA01Extr16COPST_COMPTE_CLIENT"," ","DS_COPS_CPTE_CLIENT","Input"
"Jx_LABISValidODSfSMA01Extr17COPST_SOCIETE"," ","DS_COPS_SOCIETE","Input"
"Jx_LABISValidODSfSMA01Extr18SELDRT_CORRESP_GSB_UO"," ","DS_SELDR_CORRESP_GSB_UO","Input"
"Jx_LABISValidODSfSMA01Extr19SMAT_SOUS_CLIENT"," ","DS_SMA_SOUS_CLIENT","Input"
"Jx_LABISValidODSfSMA01Extr20SMAT_CREANCE"," ","DS_SMA_CREANCE","Input"
"Jx_LABISValidODSfSMA01Extr21SMAT_NDC"," ","DS_SMA_NDC","Input"
"Jx_LABISValidODSfSMA01Extr23SMAT_AFFECTATION"," ","DS_SMA_AFFECTATION","Input"
"Jx_LABISValidODSfSMA01Extr24SMAT_IMPUTATION"," ","DS_SMA_IMPUTATION","Input"
"Jx_LABISValidODSfSMA01Extr25SMAT_PAIEMENT"," ","DS_SMA_PAIEMENT","Input"
"Jx_LABISValidODSfOCTAV01ExtrOEUV"," ","VALID_OCTAVT_OEUV","Input"
"Jx_LABISValidODSfOCTAV01ExtrOEUVINDIV"," ","VALID_OCTAVT_OEUVINDIV","Input"
"LABISCommun04ValidInitialiseTraitement"," ","Copy_of_sf_FichierIDTRAIT","Input"
"Jx_LABISValidODSfSELOL01Extr19ROLECLI"," ","Ds_LABISValidODSfSELOL01Extr19ROLECLI","Input"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_MARQUE","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_GREOEUV","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_OEUV","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_OEUVINDIV","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_OEUVAV","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_PUB","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_OUEVRE","Input"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_TITRE","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_SYNCATLAS","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_SERIE","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_PRDTPUB","Output"
"Jx_LABISValidODSfOCTAV02Tran_OEUVRE"," ","VALID_OCTAVT_ISWC","Output"
"Jx_LABISValidODSfSELDR02Trans00ORGANISATION"," ","Ds_LABISValidODSfSELDR02Trans00ORGANISATION","Input"
"Jx_LABISValidODSfSELDR02Trans00ORGANISATION"," ","Ds_LABISValidODSfSELDR01Extr36_SAREFT_UO","Output"
"Jx_LABISValidODSfSELDR02Trans00ORGANISATION"," ","Ds_LABISValidODSfSELDR01Extr39_HIER_UO","Output"
"Jx_LABISValidODSfSELDR02Trans00ORGANISATION"," ","Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V","Output"
"Jx_LABISValidODSfSELDR02Trans00SOCIETE"," ","Ds_LABISValidODSfSELDR02Trans00SOCIETE","Input"
