,jobName,logFile,recordType,stageName,stageType
58,IDOLSChrgTEHfOraChrgSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCAR,OracleConnector
59,IDOLSChrgTEHfOraChrgSndCarClm,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCARCLM,OracleConnector
60,IDOLSChrgTEHfOraChrgSndCarTyp,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCARTYP_CDS_LKUP,OracleConnector
61,IDOLSChrgTEHfOraChrgWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdPrdtMnprf,RowSplitter
62,IDOLSChrgTEHfOraChrgWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdPrdtTitl,RowSplitter
63,IDOLSChrgTEHfOraChrgWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDPRDTMNPRF,OracleConnector
64,IDOLSChrgTEHfOraChrgWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDPRDTTITL,OracleConnector
65,IDOLSChrgTEHfOraChrgWrdShdr,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdShdrName,RowSplitter
66,IDOLSChrgTEHfOraChrgWrdShdr,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDSHDRSHDRNAME,OracleConnector
67,IDOLSChrgTEHfOraChrgWrdSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdSndCarMnprf,RowSplitter
68,IDOLSChrgTEHfOraChrgWrdSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdSndCarTitl,RowSplitter
69,IDOLSChrgTEHfOraChrgWrdSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDSNDCARMNPRF,OracleConnector
70,IDOLSChrgTEHfOraChrgWrdSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDSNDCARTITL,OracleConnector
71,IDOLSChrgTEHfOraChrgWrdWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdWrkTitl,RowSplitter
72,IDOLSChrgTEHfOraChrgWrdWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDWRKTITL,OracleConnector
73,IDOLSChrgTEHfOraChrgWrdWu,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRDWUTITL,OracleConnector
74,IDOLSChrgTEHfOraChrgWrdWu,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_WrdWuTitl,RowSplitter
