,jobName,logFile,recordType,stageName,stageType
38,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_ALT,RowSplitter
39,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_OT,RowSplitter
40,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_PER,RowSplitter
41,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_IND,RowSplitter
42,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_EWT,RowSplitter
43,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_COM,RowSplitter
44,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_ISW,RowSplitter
45,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_SIP,RowSplitter
46,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_SSR,RowSplitter
47,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_VER,RowSplitter
48,FTSACChrgOeuvV301FfHfSplitFicAjtMaj,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_ORN,RowSplitter
49,FTSACChrgOeuvV302OraHfDbkeyCocvWiu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKINFO,OracleConnector
50,FTSACChrgOeuvV303OraHfDbkeyIpidWiu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLINTRPTYROL,OracleConnector
51,FTSACChrgOeuvV304OraHfRejWia,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKINFO,OracleConnector
52,FTSACChrgOeuvV305OraHfDbkeyCocvWia,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKINFO,OracleConnector
53,FTSACChrgOeuvV306HfOraSuprInfoOeuv,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBL,OracleConnector
54,FTSACChrgOeuvV306HfOraSuprInfoOeuvDbkey,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBL,OracleConnector
55,FTSACChrgOeuvV306HfOraSuprInfoOeuvIpId,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBL,OracleConnector
56,FTSACChrgOeuvV307HfOraOeuv,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKINFOUpd,OracleConnector
57,FTSACChrgOeuvV307HfOraOeuv,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,LCO_WIA_WIU,CCollector
58,FTSACChrgOeuvV307HfOraOeuv,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKINFOIns,OracleConnector
59,FTSACChrgOeuvV308HfOraIswc,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,LCO_WIA_WIU,CCollector
60,FTSACChrgOeuvV308HfOraIswc,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLISWC,OracleConnector
61,FTSACChrgOeuvV309HfOraTitrOri,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKTITLES,OracleConnector
62,FTSACChrgOeuvV311HfOraTitrAlt,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLWORKTITLES,OracleConnector
63,FTSACChrgOeuvV313HfOraArtist,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLARTIST,OracleConnector
64,FTSACChrgOeuvV315HfOraInstn,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLINSTN,OracleConnector
65,FTSACChrgOeuvV316HfOraInstnDtl,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TBLINSTNDTL,OracleConnector
66,FTSACChrgOeuvV317HfOraExcpV,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,LCO_WIA_WIU,CCollector
