FILE,JOB
Ds_LABISValidODSfOSCAR02Trans10bROLES.ds,Jx_LABISValidODSfOSCAR02Trans10bROLES
Ds_LABISValidODSfOSCAR02Trans10cQUALSTATUT.ds,Jx_LABISValidODSfOSCAR02Trans10cQUALSTATUT
Ds_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR.ds,Jx_LABISValidODSfOSCAR02Trans11JCLASSIFEDITEUR
Ds_LABISValidODSfOSCAR02Trans12NOM.ds,Jx_LABISValidODSfOSCAR02Trans12NOM
Ds_LABISValidODSfOSCAR02Trans13ADRESSES.ds,Jx_LABISValidODSfOSCAR02Trans13ADRESSES
Ds_LABISValidODSfOSCAR02Trans14APPORT.ds,Jx_LABISValidODSfOSCAR02Trans14APPORT
Ds_LABISValidODSfOSCAR02Trans15DETAPPORT.ds,Jx_LABISValidODSfOSCAR02Trans15DETAPPORT
Ds_LABISValidODSfOSCAR02Trans16ADRNUMPERS.ds,Jx_LABISValidODSfOSCAR02Trans16ADRNUMPERS
Ds_LABISValidODSfOSCAR02Trans17PARAMPROMO.ds,Jx_LABISValidODSfOSCAR02Trans17PARAMPROMO
Ds_LABISValidODSfOSCAR02Trans18TITREHONOR.ds,Jx_LABISValidODSfOSCAR02Trans18TITRES
Ds_LABISValidODSfOSCAR02Trans19ADRESSELEC.ds,Jx_LABISValidODSfOSCAR02Trans19ADRESSELEC
Ds_LABISValidODSfOSCAR02Trans20NUMTEL.ds,Jx_LABISValidODSfOSCAR02Trans20NUMTEL
Ds_LABISValidODSfPORTL01Extr01DDECTR.ds,Jx_LABISValidODSfPORTL01Extr01DDECTR
Ds_LABISValidODSfPORTL01Extr01DDECTR.ds,Jx_LABISValidODSfPORTL02Trans01DDECTR
Ds_LABISValidODSfPORTL01Extr02DDEINT.ds,Jx_LABISValidODSfPORTL01Extr02DDEINT
Ds_LABISValidODSfPORTL01Extr02DDEINT.ds,Jx_LABISValidODSfPORTL02Trans02DDEINT
Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds,Jx_LABISValidODSfPORTL01Extr03PAIEMT
Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds,Jx_LABISValidODSfPORTL02Trans03PAIEMT
Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT.ds,Jx_LABISValidODSfPORTL01Extr04EXTCONTRAT
Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT.ds,Jx_LABISValidODSfPORTL02Trans01DDECTR
Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds,Jx_LABISValidODSfPORTL01Extr05RECEIPTS
Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds,Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR
Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds,Jx_LABISValidODSfPORTL01Extr06RECEIPTMETHOD
Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT
Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT
Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds,Jx_LABISValidODSfPORTL01Extr07RECEIPTCLASS
Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Jx_LABISValidODSfPORTL01Extr08GROUPS
Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Jx_LABISValidODSfPORTL02Trans01DDECTR
Ds_LABISValidODSfPORTL01Extr08GROUPS.ds,Jx_LABISValidODSfPORTL02Trans02DDEINT
Ds_LABISValidODSfPORTL02Trans01DDECTR.ds,Jx_LABISValidODSfPORTL02Trans01DDECTR
Ds_LABISValidODSfPORTL02Trans02DDEINT.ds,Jx_LABISValidODSfPORTL02Trans02DDEINT
Ds_LABISValidODSfPORTL02Trans03PAIEMT.ds,Jx_LABISValidODSfPORTL02Trans03PAIEMT
Ds_LABISValidODSfPORTL02Trans04PAIEMTSELDR.ds,Jx_LABISValidODSfPORTL02Trans04PAIEMTSELDR
Ds_LABISValidODSfPORTL02Trans05TYPEPAIEMT.ds,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans00CONTENTIEUX
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans04CONTRATROLE
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans07CODENATURE
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT
Ds_LABISValidODSfSELDR01Extr01FNDLOOKUP.ds,Jx_LABISValidODSfSELDR01Extr01FNDLOOKUP
Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds,Jx_LABISValidODSfSELDR02Trans12FACTURE
Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE
Ds_LABISValidODSfSELDR01Extr02TDFFACTURE.ds,Jx_LABISValidODSfSELDR01Extr02TDFFACTURE
Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds,Jx_LABISValidODSfSELDR01Extr03TDFCONTRAT
Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds,Jx_LABISValidODSfSELDR02Trans07CODENATURE
Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds,Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT
Ds_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT.ds,Jx_LABISValidODSfSELDR01Extr04GROUPESSTATSCONTRAT
Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Jx_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B
Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Jx_LABISValidODSfSELDR02Trans15PROGRAMME
Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Jx_LABISValidODSfSELDR02Trans18CONTRATROLE
Ds_LABISValidODSfSELDR01Extr06TIERS.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr06TIERS.ds,Jx_LABISValidODSfSELDR01Extr06TIERS
Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT
Ds_LABISValidODSfSELDR01Extr07LIGNECONTRAT.ds,Jx_LABISValidODSfSELDR01Extr07LIGNECONTRAT
Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr08COMPTECLIENT.ds,Jx_LABISValidODSfSELDR01Extr08COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE.ds,Jx_LABISValidODSfSELDR02Trans14LETTRAGE
Ds_LABISValidODSfSELDR01Extr09TDFLETTRAGE.ds,Jx_LABISValidODSfSELDR01Extr09TDFLETTRAGE
Ds_LABISValidODSfSELDR01Extr10ITEMS.ds,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT
Ds_LABISValidODSfSELDR01Extr10ITEMS.ds,Jx_LABISValidODSfSELDR01Extr10ITEMS
Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds,Jx_LABISValidODSfSELDR02Trans15PROGRAMME
Ds_LABISValidODSfSELDR01Extr11HISTOELIZA.ds,Jx_LABISValidODSfSELDR01Extr11HISTOELIZA
Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE.ds,Jx_LABISValidODSfSELDR02Trans15PROGRAMME
Ds_LABISValidODSfSELDR01Extr12ELIZASEANCE.ds,Jx_LABISValidODSfSELDR01Extr12ELIZASEANCE
Ds_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B.ds,Jx_LABISValidODSfSELDR01Extr13_OKC_K_HEADERS_B
Ds_LABISValidODSfSELDR01Extr14_HZ_CUST_ACCOUNTS.ds,Jx_LABISValidODSfSELDR01Extr14_HZ_CUST_ACCOUNTS
Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds,Jx_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES
Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL.ds,Jx_LABISValidODSfSELDR01Extr16_JTF_RS_GROUPS_TL
Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds,Jx_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B
Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds,Jx_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT
Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds,Jx_LABISValidODSfSELDR01Extr19_OKC_HISTORY
Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds,Jx_LABISValidODSfSELDR01Extr20_OKC_CONTRAT
Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds,Jx_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE
Ds_LABISValidODSfSELDR01Extr22_COPST_SOCIETE.ds,Jx_LABISValidODSfSELDR02Trans00SOCIETE
Ds_LABISValidODSfSELDR01Extr22_COPST_SOCIETE.ds,Jx_LABISValidODSfSELDR01Extr22_COPST_SOCIETE
Ds_LABISValidODSfSELDR01Extr23_PERIODE_CPTA.ds,Jx_LABISValidODSfSELDR02Trans14LETTRAGE
Ds_LABISValidODSfSELDR01Extr23_PERIODE_CPTA.ds,Jx_LABISValidODSfSELDR01Extr23_PERIODE_CPTA
Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS.ds,Jx_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS
Ds_LABISValidODSfSELDR01Extr25_UOCRE.ds,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE
Ds_LABISValidODSfSELDR01Extr25_UOCRE.ds,Jx_LABISValidODSfSELDR01Extr25_TDF_FACTURE_UOCRE
Ds_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES.ds,Jx_LABISValidODSfSELDR01Extr26_HZ_ORGANIZATION_PROFILES
Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES.ds,Jx_LABISValidODSfSELDR01Extr27_HZ_PARTY_SITES
Ds_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL.ds,Jx_LABISValidODSfSELDR01Extr28_HZ_LOCATIONS_ALL
Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds,Jx_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES
Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS.ds,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION
Ds_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS.ds,Jx_LABISValidODSfSELDR01Extr30_HZ_CODE_ASSIGNMENTS
Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES.ds,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION
Ds_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES.ds,Jx_LABISValidODSfSELDR01Extr31_HZ_CLASS_CATEGORIES
Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES.ds,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION
Ds_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES.ds,Jx_LABISValidODSfSELDR01Extr32_AR_LOOKUP_TYPES
Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS.ds,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION
Ds_LABISValidODSfSELDR01Extr33_AR_LOOKUPS.ds,Jx_LABISValidODSfSELDR01Extr33_AR_LOOKUPS
Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds,Jx_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT
Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds,Jx_LABISValidODSfSELDR02Trans00ORGANISATION
Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds,Jx_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V
Ds_LABISValidODSfSELDR01Extr36_SAREFT_UO.ds,Jx_LABISValidODSfSELDR02Trans00ORGANISATION
Ds_LABISValidODSfSELDR01Extr36_SAREFT_UO.ds,Jx_LABISValidODSfSELDR01Extr36_SAREFTR_UO
Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS.ds,Jx_LABISValidODSfSELDR01Extr37_AR_COLLECTORS
Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES.ds,Jx_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES
Ds_LABISValidODSfSELDR01Extr39_HIER_UO.ds,Jx_LABISValidODSfSELDR02Trans00ORGANISATION
Ds_LABISValidODSfSELDR01Extr39_HIER_UO.ds,Jx_LABISValidODSfSELDR01Extr39_HIER_UO
Ds_LABISValidODSfSELDR01Extr40_HISTO_CONTENTIEUX.ds,Jx_LABISValidODSfSELDR01Extr40_HISTO_CONTENTIEUX
Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds,Jx_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR
Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI.ds,Jx_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI
Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds,Jx_LABISValidODSfSELDR01Extr41_OKC_CINEMA
Ds_LABISValidODSfSELDR01Extr42_AR_CASH_RECEIPTS_ALL.ds,Jx_LABISValidODSfSELDR01Extr42_AR_CASH_RECEIPTS_ALL
Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds,Jx_LABISValidODSfSELDR02Trans17PAIEMENT
Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds,Jx_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON
Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA.ds,Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE
Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA.ds,Jx_LABISValidODSfSELDR01Extr44_SAREFTR_ANA
Ds_LABISValidODSfSELDR02Trans00CONTENTIEUX.ds,Jx_LABISValidODSfSELDR02Trans00CONTENTIEUX
Ds_LABISValidODSfSELDR02Trans00ORGANISATION.ds,Jx_LABISValidODSfSELDR02Trans00ORGANISATION
Ds_LABISValidODSfSELDR02Trans00SOCIETE.ds,Jx_LABISValidODSfSELDR02Trans00SOCIETE
Ds_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE.ds,Jx_LABISValidODSfSELDR02Trans01BANDEMAGNETIQUE
Ds_LABISValidODSfSELDR02Trans02APPAREILDIFFUSION.ds,Jx_LABISValidODSfSELDR02Trans02MOYENDIFFUSION
Ds_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT.ds,Jx_LABISValidODSfSELDR02Trans03STRUCTURECONTRAT
Ds_LABISValidODSfSELDR02Trans04CONTRATROLE.ds,Jx_LABISValidODSfSELDR02Trans04CONTRATROLE
Ds_LABISValidODSfSELDR02Trans05TIERS.ds,Jx_LABISValidODSfSELDR02Trans05TIERS
Ds_LABISValidODSfSELDR02Trans06CODECATEGORIE.ds,Jx_LABISValidODSfSELDR02Trans06CODECATEGORIE
Ds_LABISValidODSfSELDR02Trans07CODENATURE.ds,Jx_LABISValidODSfSELDR02Trans07CODENATURE
Ds_LABISValidODSfSELDR02Trans08TYPECONTRAT.ds,Jx_LABISValidODSfSELDR02Trans08TYPECONTRAT
Ds_LABISValidODSfSELDR02Trans09LIGNECONTRAT.ds,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT
Ds_LABISValidODSfSELDR02Trans09SOUSLIGNECONTRAT.ds,Jx_LABISValidODSfSELDR02Trans09LIGNECONTRAT
Ds_LABISValidODSfSELDR02Trans10COMPTECLIENT.ds,Jx_LABISValidODSfSELDR02Trans10COMPTECLIENT
Ds_LABISValidODSfSELDR02Trans11CONTRAT.ds,Jx_LABISValidODSfSELDR02Trans11CONTRAT
Ds_LABISValidODSfSELDR02Trans12FACTURE.ds,Jx_LABISValidODSfSELDR02Trans12FACTURE
Ds_LABISValidODSfSELDR02Trans13LIGNEFACTURE.ds,Jx_LABISValidODSfSELDR02Trans13LIGNEFACTURE
Ds_LABISValidODSfSELDR02Trans14LETTRAGE.ds,Jx_LABISValidODSfSELDR02Trans14LETTRAGE
Ds_LABISValidODSfSELDR02Trans15PROGRAMME.ds,Jx_LABISValidODSfSELDR02Trans15PROGRAMME
Ds_LABISValidODSfSELDR02Trans16CLASSIFICATION.ds,Jx_LABISValidODSfSELDR02Trans16CLASSIFICATION
Ds_LABISValidODSfSELDR02Trans17PAIEMENT.ds,Jx_LABISValidODSfSELDR02Trans17PAIEMENT
Ds_LABISValidODSfSELDR02Trans18CONTRATROLE.ds,Jx_LABISValidODSfSELDR02Trans18CONTRATROLE
Ds_LABISValidODSfSELDR02Trans19ANALYTIQUE.ds,Jx_LABISValidODSfSELDR02Trans19ANALYTIQUE
Ds_LABISValidODSfSELOL01Extr01CONTRAT_HEADER.ds,Jx_LABISValidODSfSELOL01Extr01CONTRAT_HEADER
Ds_LABISValidODSfSELOL01Extr01CONTRAT_HEADER.ds,Jx_LABISValidODSfSELOL02Trans01CONTRAT
Ds_LABISValidODSfSELOL01Extr02CONTRAT_TL.ds,Jx_LABISValidODSfSELOL01Extr02CONTRAT_TL
Ds_LABISValidODSfSELOL01Extr02CONTRAT_TL.ds,Jx_LABISValidODSfSELOL02Trans01CONTRAT
Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER.ds,Jx_LABISValidODSfSELOL02Trans02CTRPAPIER
Ds_LABISValidODSfSELOL01Extr03REFCTRPAPIER.ds,Jx_LABISValidODSfSELOL01Extr03REFCTRPAPIER
Ds_LABISValidODSfSELOL01Extr04LIENCTRPAPIER.ds,Jx_LABISValidODSfSELOL01Extr04LIENCTRPAPIER
Ds_LABISValidODSfSELOL01Extr04LIENCTRPAPIER.ds,Jx_LABISValidODSfSELOL02Trans32LIENCTRPAP
Ds_LABISValidODSfSELOL01Extr05CTRMANDAT.ds,Jx_LABISValidODSfSELOL01Extr05CTRMANDAT
Ds_LABISValidODSfSELOL01Extr05CTRMANDAT.ds,Jx_LABISValidODSfSELOL02Trans03CTRMANDAT
Ds_LABISValidODSfSELOL01Extr06MANDATREP.ds,Jx_LABISValidODSfSELOL02Trans04MANDATREP
Ds_LABISValidODSfSELOL01Extr06MANDATREP.ds,Jx_LABISValidODSfSELOL01Extr06MANDATREP
Ds_LABISValidODSfSELOL01Extr07CTREXEC_HEADER.ds,Jx_LABISValidODSfSELOL01Extr07CTREXEC_HEADER
Ds_LABISValidODSfSELOL01Extr07CTREXEC_HEADER.ds,Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC
Ds_LABISValidODSfSELOL01Extr08CTREXEC_TL.ds,Jx_LABISValidODSfSELOL01Extr08CTREXEC_TL
Ds_LABISValidODSfSELOL01Extr08CTREXEC_TL.ds,Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC
Ds_LABISValidODSfSELOL01Extr09CTREXEC_ROLES.ds,Jx_LABISValidODSfSELOL01Extr09CTREXEC_ROLES
Ds_LABISValidODSfSELOL01Extr09CTREXEC_ROLES.ds,Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC
Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC.ds,Jx_LABISValidODSfSELOL02Trans06LIGCTREXEC
Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC.ds,Jx_LABISValidODSfSELOL01Extr10LIGCTREXEC
Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC.ds,Jx_LABISValidODSfSELOL02Trans07SSLIGCTREXEC
Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC.ds,Jx_LABISValidODSfSELOL01Extr11SSLIGCTREXEC
Ds_LABISValidODSfSELOL01Extr12CTROFFRE.ds,Jx_LABISValidODSfSELOL02Trans08CTROFFRE
Ds_LABISValidODSfSELOL01Extr12CTROFFRE.ds,Jx_LABISValidODSfSELOL01Extr12CTROFFRE
Ds_LABISValidODSfSELOL01Extr13DECLIN.ds,Jx_LABISValidODSfSELOL01Extr13DECLIN
Ds_LABISValidODSfSELOL01Extr13DECLIN.ds,Jx_LABISValidODSfSELOL02Trans09DECLIN
Ds_LABISValidODSfSELOL01Extr14CPTCLI.ds,Jx_LABISValidODSfSELOL01Extr14CPTCLI
Ds_LABISValidODSfSELOL01Extr14CPTCLI.ds,Jx_LABISValidODSfSELOL02Trans10CPTCLI
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans22TYPUTIL
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans11TYPCTR
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans13OFFRESREF
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans21NIVSTAT
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans12PERIODDECL
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans20MODELECOM
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL01Extr15FNDLOOKUP
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans19TERRITOIRE
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans26STATUTANNOT
Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds,Jx_LABISValidODSfSELOL02Trans18CATEGCTR
Ds_LABISValidODSfSELOL01Extr16TIERS.ds,Jx_LABISValidODSfSELOL01Extr16TIERS
Ds_LABISValidODSfSELOL01Extr16TIERS.ds,Jx_LABISValidODSfSELOL02Trans14TIERS
Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES.ds,Jx_LABISValidODSfSELOL01Extr17NOUVOFFRES
Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES.ds,Jx_LABISValidODSfSELOL02Trans15NOUVOFFRES
Ds_LABISValidODSfSELOL01Extr18JCTRCPTCLI.ds,Jx_LABISValidODSfSELOL01Extr18JCTRCPTCLI
Ds_LABISValidODSfSELOL01Extr18JCTRCPTCLI.ds,Jx_LABISValidODSfSELOL02Trans16JCTRCPTCLI
Ds_LABISValidODSfSELOL01Extr19ROLECLI.ds,Jx_LABISValidODSfSELOL01Extr19ROLECLI
Ds_LABISValidODSfSELOL01Extr19ROLECLI.ds,Jx_LABISValidODSfSELOL02Trans01CONTRAT
Ds_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES.ds,Jx_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES
Ds_LABISValidODSfSELOL01Extr20CONTRAT_ARTICLES.ds,Jx_LABISValidODSfSELOL02Trans05CONTRATEXEC
Ds_LABISValidODSfSELOL01Extr21FACTURES.ds,Jx_LABISValidODSfSELOL01Extr21FACTURES
Ds_LABISValidODSfSELOL01Extr21FACTURES.ds,Jx_LABISValidODSfSELOL02Trans23FACTURES
Ds_LABISValidODSfSELOL01Extr22LIGFACT.ds,Jx_LABISValidODSfSELOL02Trans24LIGFACT
Ds_LABISValidODSfSELOL01Extr22LIGFACT.ds,Jx_LABISValidODSfSELOL01Extr22LIGFACT
Ds_LABISValidODSfSELOL01Extr23MOUVEMENTS.ds,Jx_LABISValidODSfSELOL02Trans24LIGFACT
