Projet,job,file,truefile,stage,idIO,typeIO
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrPRDTPUB,#ParRepDataset#Ds_LABISValidODSfOCTAV_PRDTPUB.ds, ,VALID_OCTAVT_PRDTPUB,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrPUB,#ParRepDataset#Ds_LABISValidODSfOCTAV_PUB.ds, ,VALID_OCTAVT_PUB,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrROLADDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_ROLADDECLT.ds, ,VALID_OCTAVT_ROLADDECLT,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrSERIE,#ParRepDataset#Ds_LABISValidODSfOCTAV_SERIE.ds, ,VALID_OCTAVT_SERIE,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrSTATUTOEUV,#ParRepDataset#Ds_LABISValidODSfOCTAVT_STATUTOEUV.ds, ,VALID_OCTAVT_STATUTOEUV,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrSTATUTOEUVDECL,#ParRepDataset#Ds_LABISValidODSfOCTAVT_STATUTOEUVDECL.ds, ,VALID_OCTAVT_STATUTOEUVDECL,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrSYNCATLAS,#ParRepDataset#Ds_LABISValidODSfOCTAV_SYNCATLAS.ds, ,VALID_OCTAVT_SYNCATLAS,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTITRDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRDECLT.ds, ,VALID_OCTAVT_TITRDECLT,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTITRE,#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRE.ds, ,VALID_OCTAVT_TITRE,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTYPDEPOT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_TYPDEPOT.ds, ,VALID_OCTAVT_STATUTOEUVDECL,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTYPDOC,#ParRepDataset#Ds_LABISValidODSfOCTAVT_TYPDOC.ds, ,VALID_OCTAVT_TYPDOC,V0S1P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTYPOEUV,#ParRepDataset#Ds_LABISValidODSfOCTAVTR_TYPOEUV.ds, ,VALID_OCTAVTR_TYPOEUV,V0S1P2,Cible
MGTPRD,Jx_LABISValidODSfOCTAV01ExtrTYPPUBLCTN,#ParRepDataset#Ds_LABISValidODSfOCTAVT_TYPPUBLCTN.ds, ,VALID_OCTAVT_TYPPUBLCTN,V0S1P1,Cible
MGTPRD,LABISProductionDMPENEFNSVertica01ExtrListeRion,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeRionVerticaNS.txt\(2)0, ,sf_Fichier_Liste_Extractions,V0S3P2,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds, ,Ds_LABISValidODSfSMA02Trans08CPTECLIENT,V0S136P1,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#DS_SMA_CLI_DEL.ds, ,DS_SMA_CLI_DEL,V13S0P1,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#DS_SMA_CLIENT.ds, ,DS_SMA_CLIENT,V14S0P1,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#DS_SELDR_CORRESP_GSB_UO.ds, ,DS_SELDR_CORRESP_GSB_UO,V16S0P3,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#DS_COPS_CPTE_CLIENT.ds, ,DS_COPS_CPTE_CLIENT,V17S0P2,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans08CPTECLIENT,#ParRepDataset#DS_SMA_TYP_CLIENT.ds, ,DS_SMA_TYP_CLIENT,V18S1P1,Source
MGTPRD,Jx_LABISValidODSfOSCAR01Extr14APPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr14APPORT.ds, ,Ds_LABISValidODSfOSCAR01Extr14APPORT,V0S1P1,Cible
MGTPRD,LABISValidODSfPENEFCA10,#ParRepDataset#LABISValidODSfPENEFCA10.ds, ,LABISValidODSfPENEFCA10,V0S96P1,Cible
MGTPRD,LABISProductionDMVertica02ExtrDatamartVertica,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#NumDatamartCADETAIL.txt\(2)0, ,sf_Fichier_Liste_Extractions,V0S3P2,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans08CTROFFRE,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr12CTROFFRE.ds, ,Ds_LABISValidODSfSELOL01Extr12CTROFFRE,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans08CTROFFRE,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans08CTROFFRE.ds, ,Ds_LABISValidODSfSELOL02Trans08CTROFFRE,V0S92P1,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_ADDECLT,#ParRepTmp#ExtrOCTAVT_ADDECLT.ds, ,OCTAVT_ADDECLT,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans24LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans24LIGFACT.ds, ,Ds_LABISValidODSfSELOL02Trans24LIGFACT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans24LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr23MOUVEMENTS.ds, ,Copy_of_Ds_LABISValidODSfSELOL01Extr23MOUVEMENTS,V66S0P1,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans24LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr22LIGFACT.ds, ,Ds_LABISValidODSfSELOL01Extr22LIGFACT,V67S0P1,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans24LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr24ECHFACT.ds, ,Ds_LABISValidODSfSELOL01Extr24ECHFACT,V68S0P1,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans24LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans24LIGFACT_RJT.ds, ,Ds_LABISValidODSfSELOL02Trans24LIGFACT_RJT,V71S0P2,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans13OFFRESREF,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds, ,Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans13OFFRESREF,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans13OFFRESREF.ds, ,Ds_LABISValidODSfSELOL02Trans13OFFRESREF,V0S92P1,Cible
MGTPRD,LABISProductionDMPENEFCAVertica01ExtrListeRion,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeRionVerticaCA.txt\(2)0, ,sf_Fichier_Liste_Extractions,V0S3P2,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr22LIGFACT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr22LIGFACT.ds, ,Ds_LABISValidODSfSELOL01Extr22LIGFACT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr17NOUVOFFRES,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES.ds, ,Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES,V0S83P4,Cible
MGTPRD,LABISProductionDMVRefSocietaire02ExtrDatamartVertica,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#NumDatamartREFSOCIETAIRE.txt\(2)0, ,sf_Fichier_Liste_Extractions,V0S3P2,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans07SSLIGCTREXEC,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC.ds, ,Ds_LABISValidODSfSELOL01Extr11SSLIGCTREXEC,V0S83P7,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans07SSLIGCTREXEC,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans07SSLIGCTREXEC.ds, ,Ds_LABISValidODSfSELOL02Trans07SSLIGCTREXEC,V0S92P1,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_PUB,#ParRepTmp#ExtrOCTAVT_PUB.ds, ,OCTAVT_PUB,V0S19P3,Source
MGTPRD,LABISChrgOCTAV01OCTAVT_PROGTYP,#ParRepTmp#ExtrOCTAVT_PROGTYP.ds, ,OCTAVT_PROGTYP,V0S19P3,Source
MGTPRD,LABISValidODSfPENEFCAMCP10DEDR,#ParRepDataset#LABISValidODSfPENEFCAMCP.ds, ,LABISValidODSfPENEFCAMCP10DEDR,V0S109P2,Cible
MGTPRD,LABISValidODSfPENEFCAMCP10PHONO,#ParRepDataset#LABISValidODSfPENEFCAMCP.ds, ,LABISValidODSfPENEFCAMCP,V0S105P1,Cible
MGTPRD,LABISChrgOCTAV02OCTAVT_OEUVINDIV,#ParRepTmp#ExtrOCTAVT_OEUVINDIV.ds, ,OCTAVT_OEUVINDIV,V0S19P3,Source
MGTPRD,LABISChrgOCTAV01OCTAVTR_TYPDOC,#ParRepTmp#ExtrOCTAVTR_TYPDOC.ds, ,OCTAVTR_TYPDOC,V0S19P3,Source
MGTPRD,GDMIX_2_DWH_RES_SOC_DOCS_P1,#ParRepDataset#DS_Extract_GDMX.ds, ,Data_Set_68,V0S68P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr27LETTRAGES,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr27LETTRAGES.ds, ,Ds_LABISValidODSfSELOL01Extr27LETTRAGES,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans15NOUVOFFRES,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES.ds, ,Ds_LABISValidODSfSELOL01Extr17NOUVOFFRES,V0S83P6,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans15NOUVOFFRES,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans15NOUVOFFRES.ds, ,Ds_LABISValidODSfSELOL02Trans15NOUVOFFRES,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans06LIGCTREXEC,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans06LIGCTREXEC.ds, ,Ds_LABISValidODSfSELOL02Trans06LIGCTREXEC,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans06LIGCTREXEC,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC.ds, ,Copy_of_Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC,V62S0P1,Source
MGTPRD,Jx_LABISValidODSfSELDR01Extr37_AR_COLLECTORS,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS.ds, ,Ds_LABISValidODSfSELDR01Extr37_AR_COLLECTORS,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans21NIVSTAT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds, ,Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans21NIVSTAT,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans21NIVSTAT.ds, ,Ds_LABISValidODSfSELOL02Trans21NIVSTAT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans12PERIODDECL,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds, ,Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans12PERIODDECL,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans12PERIODDECL.ds, ,Ds_LABISValidODSfSELOL02Trans12PERIODDECL,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans15DETAPPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans15DETAPPORT.ds, ,Ds_LABISValidODSfOSCAR02Trans15DETAPPORT,V0S26P1,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans15DETAPPORT,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr15DETAPPORT.ds, ,Ds_LABISValidODSfOSCAR01Extr15DETAPPORT,V6S0P2,Source
MGTPRD,Jx_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds, ,Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans04TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfSMA02Trans04TYPEPAIEMT.ds, ,Ds_LABISValidODSfSMA02Trans04TYPEPAIEMT,V0S96P1,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans04TYPEPAIEMT,#ParRepDataset#DS_SMA_TYPE_ECRITURE.ds, ,DS_SMA_TYPE_ECRITURE,V12S2P1,Source
MGTPRD,Jx_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI.ds, ,Ds_LABISValidODSfSELDR01Extr40b_MOTIF_CTXLI_CLI,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr05CTRMANDAT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr05CTRMANDAT.ds, ,Ds_LABISValidODSfSELOL01Extr05CTRMANDAT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds, ,Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS,V0S112P1,Source
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans05TYPEPAIEMT.ds, ,Ds_LABISValidODSfPORTL02Trans05TYPEPAIEMT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfPORTL02Trans05TYPEPAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD.ds, ,Ds_LABISValidODSfPORTL01Extr06RECEIPTMETHOD,V64S0P3,Source
MGTPRD,Jx_LABISValidODSfPORTL00Init01ChargeCnxPortail,\(2)\(2)0\(1)\(3)file \(2)#ParRepSource#SocAndMndtrActifLastLogonTimestamp.csv\(2)0, ,Sequential_File_110,V0S110P1,Source
MGTPRD,Jx_LABISValidODSfPORTL01Extr03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds, ,Ds_LABISValidODSfPORTL01Extr03PAIEMT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL01Extr04EXTCONTRAT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT.ds, ,Ds_LABISValidODSfPORTL01Extr04EXTCONTRAT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL01Extr05RECEIPTS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr05RECEIPTS.ds, ,Ds_LABISValidODSfPORTL01Extr05RECEIPTS,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL01Extr07RECEIPTCLASS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS.ds, ,Ds_LABISValidODSfPORTL01Extr07RECEIPTCLASS,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL01Extr08GROUPS,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr08GROUPS.ds, ,Ds_LABISValidODSfPORTL01Extr08GROUPS,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr07CATALPERS.ds, ,Ds_LABISValidODSfOSCAR01Extr07CATALPERS,V0S1P2,Source
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans07CATALPERS.ds, ,Ds_LABISValidODSfOSCAR02Trans07CATALPERS,V0S32P1,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans07CATALPERS,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr08COAD.ds, ,Ds_LABISValidODSfOSCAR01Extr08COAD,V6S0P2,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans03CTRMANDAT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr05CTRMANDAT.ds, ,Ds_LABISValidODSfSELOL01Extr05CTRMANDAT,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans03CTRMANDAT,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans03CTRMANDAT.ds, ,Ds_LABISValidODSfSELOL02Trans03CTRMANDAT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR01Extr41_OKC_CINEMA,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds, ,Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA,V0S83P4,Cible
MGTPRD,LABISChrgOCTAV01OCTAVT_ISWC,#ParRepTmp#ExtrOCTAVT_ISWC.ds, ,OCTAVT_ISWC,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfOSCAR02Trans20NUMTEL,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans20NUMTEL.ds, ,Ds_LABISValidODSfOSCAR02Trans20NUMTEL,V0S26P2,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans20NUMTEL,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr22NUMTEL.ds, ,Ds_LABISValidODSfOSCAR01Extr22NUMTEL,V91S0P2,Source
MGTPRD,Jx_LABISValidODSfSELOL01Extr30TARIF,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr30TARIF.ds, ,Ds_LABISValidODSfSELOL01Extr30TARIF,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL01Extr10LIGCTREXEC,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC.ds, ,Ds_LABISValidODSfSELOL01Extr10LIGCTREXEC,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfPORTL02Trans03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL01Extr03PAIEMT.ds, ,Ds_LABISValidODSfPORTL01Extr03PAIEMT,V0S83P8,Source
MGTPRD,Jx_LABISValidODSfPORTL02Trans03PAIEMT,#ParRepDataset#Ds_LABISValidODSfPORTL02Trans03PAIEMT.ds, ,Ds_LABISValidODSfPORTL02Trans03PAIEMT,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR.ds, ,Ds_LABISValidODSfOSCAR01Extr03CLASSIFEDITEUR,V1S0P1,Cible
MGTPRD,LABISChrgOCTAV01OCTAVV_GREOEUV,#ParRepTmp#ExtrOCTAVV_GREOEUV.ds, ,OCTAVV_GREOEUV,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELOL01Extr31PAIEMENT,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr31PAIEMENT.ds, ,Ds_LABISValidODSfSELOL01Extr31PAIEMENT,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_PARTICIPANT.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfOCTAVT_PARTICIPANT.ds,OCTAVT_PARTICIPANT,V0S140P3,Cible
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAV_PARTPT.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfOCTAV_PARTPT.ds,VALID_OCTAVT_PARTPT,V18S0P2,Source
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_PARTICIPANT,#ParRepDataset#Ds_LABISValidODSfOCTAV_NOMPARTPT.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfOCTAV_NOMPARTPT.ds,VALID_OCTAVT_NOMPARTPT,V19S0P2,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#Ds_LABISValidODSfSMA02Trans12PAIEMENT.ds, ,Ds_LABISValidODSfSMA02Trans12PAIEMENT,V0S173P1,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#Ds_LABISValidODSfSMA02Trans08CPTECLIENT.ds, ,Ds_LABISValidODSfSMA02Trans08CPTECLIENT,V0S174P1,Cible
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#DS_SMA_PAIEMENT.ds, ,DS_SMA_PAIEMENT,V14S0P1,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#DS_SMA_IMPUTATION.ds, ,DS_SMA_IMPUTATION,V17S0P1,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#DS_SMA_SOCIETES.ds, ,DS_SMA_SOCIETES,V31S0P1,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#DS_COPS_SOCIETE.ds, ,DS_COPS_SOCIETE,V32S2P2,Source
MGTPRD,Jx_LABISValidODSfSMA02Trans12PAIEMENT,#ParRepDataset#DS_COPS_CPTE_CLIENT.ds, ,DS_COPS_CPTE_CLIENT,V33S2P2,Source
MGTPRD,LABISProductionDMCPTATTMCPVertica01ExtrListeRion,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#ListeRionVerticaCAMCP.txt\(2)0, ,sf_Fichier_Liste_Extractions,V0S3P2,Cible
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_DECLARANT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_ROLADDECLT.ds, ,VALID_OCTAVT_ROLADDECLT,V24S1P1,Source
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_DECLARANT,#ParRepDataset#Ds_LABISValidODSfOCTAV_ADDECLT.ds, ,VALID_OCTAVT_ADDECLT,V24S2P1,Source
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_DECLARANT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_AD_DECLARANT.ds, ,AD_DECLARANT,V25S0P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_OEUVDECLT_T.ds, ,OCTAVT_OEUVDECLT,V0S126P1,Cible
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAV_OEUVDECLT.ds, ,VALID_OCTAVT_OEUVDECLT,V18S0P2,Source
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAV_TITRDECLT.ds, ,VALID_OCTAVT_TITRDECLT,V19S0P2,Source
MGTPRD,Jx_LABISValidODSfOCTAV02Tran_OEUVDECLT,#ParRepDataset#Ds_LABISValidODSfOCTAVT_GREOEUV.ds, ,OCTAVT_GREOEUV,V5S0P2,Source
MGTPRD,LABISChrgOCTAV04OCTAVT_TITRE,#ParRepTmp#ExtrOCTAV_TITRE.ds, ,OCTAV_TITRE,V0S19P3,Source
MGTPRD,LABISProductionDMVertica00CreateSQL,\(2)\(2)0\(1)\(3)file\(2)#ParRepSQL##ParFichierSQL#\(2)0, ,Sequential_File_0,V0S0P3,Cible
MGTPRD,LABISChrgOCTAV01OCTAVTJ_AYANTDRT,#ParRepTmp#ExtrOCTAVTJ_AYANTDRT.ds, ,OCTAVTJ_AYANTDRT,V0S19P3,Source
MGTPRD,LABISChrgOCTAV01OCTAVTR_ETATDECL,#ParRepTmp#ExtrOCTAVTR_ETATDECL.ds, ,OCTAVTR_ETATDECL,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELOL01Extr26PAYSCHEDULES,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr26PAYSCHEDULES.ds, ,Ds_LABISValidODSfSELOL01Extr26PAYSCHEDULES,V0S83P4,Cible
MGTPRD,LABISChrgOCTAV05OCTAVT_EPISODE,#ParRepTmp#ExtrOCTAV_EPISODE.ds, ,ds_Lignes_Modifiees,V0S19P3,Source
MGTPRD,Jx_LABISValidODSfSELDR01Extr44_SAREFTR_ANA,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA.ds, ,Ds_LABISValidODSfSELDR01Extr44_SAREFTR_ANA,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans18TITRES,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr19TITREHONOR.ds, ,Ds_LABISValidODSfOSCAR01Extr19TITREHONOR,V0S1P2,Source
MGTPRD,Jx_LABISValidODSfOSCAR02Trans18TITRES,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans18TITREHONOR.ds, ,Ds_LABISValidODSfOSCAR02Trans18TITREHONOR,V0S34P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES.ds, ,Ds_LABISValidODSfSELDR01Extr38_HZ_CUSTOMER_PROFILES,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfOSCAR02Trans12NOM,#ParRepDataset#Ds_LABISValidODSfOSCAR01Extr12NOM.ds, ,Ds_LABISValidODSfOSCAR01Extr12NOM,V0S1P2,Source
MGTPRD,Jx_LABISValidODSfOSCAR02Trans12NOM,#ParRepDataset#Ds_LABISValidODSfOSCAR02Trans12NOM.ds, ,Ds_LABISValidODSfOSCAR02Trans12NOM,V0S34P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds,/export/home/dsprd1/applications/mgt/labis/datastage/dataset/Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES.ds,Ds_LABISValidODSfSELDR01Extr29_HZ_PARTY_SITES_USES,V0S83P4,Cible
MGTPRD,Jx_LABISValidODSfSELOL02Trans20MODELECOM,#ParRepDataset#Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP.ds, ,Ds_LABISValidODSfSELOL01Extr15FNDLOOKUP,V0S83P5,Source
MGTPRD,Jx_LABISValidODSfSELOL02Trans20MODELECOM,#ParRepDataset#Ds_LABISValidODSfSELOL02Trans20MODELECOM.ds, ,Ds_LABISValidODSfSELOL02Trans20MODELECOM,V0S92P1,Cible
MGTPRD,Jx_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON.ds, ,Ds_LABISValidODSfSELDR01Extr43_SITUATION_CPTE_MANON,V0S83P4,Cible
