,jobName,logFile,recordType,stageName,stageType
93,CLIPILoad2IpiceHfGetMaxAgmid,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPICE,OracleConnector
94,CLIPILoad2IpiceHfWordName,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPI_NAME,OracleConnector
95,CLIPILoad2OraOraInsSocid,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPICE_SOCSel,OracleConnector
96,CLIPILoad2OraOraInsSocid,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_IPICE_SOCIns,OracleConnector
97,CLIPILoad2TripiHfCreFicGuideTransac,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI,OracleConnector
98,CLIPILoad2TripiHfCreHfAgm,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_AGM,OracleConnector
99,CLIPILoad2TripiHfCreHfBaseData,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_BASE_DATA,OracleConnector
100,CLIPILoad2TripiHfCreHfName,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NAME,OracleConnector
101,CLIPILoad2TripiHfCreHfNameUsage,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NAME_USAGE,OracleConnector
102,CLIPILoad2TripiHfCreHfNationality,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NATIONALITY,OracleConnector
103,CLIPILoad2TripiHfCreHfRemarks,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_REMARKS,OracleConnector
104,CLIPILoad2TripiHfCreHfStatus,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_STATUS,OracleConnector
105,CLIPILoad2TripiHfCreHfTisAgm,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_TIS_AGM,OracleConnector
106,CLIPILoad2TripiHfLectureFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE_EDI,OracleConnector
107,CLIPILoad2TripiHfPrepareFicCmdBdu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_BDU,OracleConnector
108,CLIPILoad2TripiHfPrepareFicCmdIpa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IPA,OracleConnector
109,CLIPILoad2TripiHfPrepareFicCmdMau,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_MAU,OracleConnector
110,CLIPILoad2TripiHfPrepareFicCmdNcd,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NCD,OracleConnector
111,CLIPILoad2TripiHfPrepareFicCmdNcu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NCU,OracleConnector
